east,north,ID,idx_east,idx_north
50000,42000,23022,23,22
50000,41000,23021,23,21
50000,40000,23020,23,20
49000,41000,22021,22,21
49000,40000,22020,22,20
48000,40000,21020,21,20
48000,39000,21019,21,19
47000,39000,20019,20,19
46000,39000,19019,19,19
45000,38000,18018,18,18
44000,38000,17018,17,18
44000,39000,17019,17,19
45000,39000,18019,18,19
45000,40000,18020,18,20
46000,40000,19020,19,20
47000,41000,20021,20,21
48000,41000,21021,21,21
49000,42000,22022,22,22
97000,50000,70030,70,30
97000,49000,70029,70,29
96000,49000,69029,69,29
96000,48000,69028,69,28
95000,48000,68028,68,28
94000,48000,67028,67,28
93000,48000,66028,66,28
94000,49000,67029,67,29
95000,49000,68029,68,29
95000,50000,68030,68,30
96000,50000,69030,69,30
97000,51000,70031,70,31
265000,111000,238091,238,91
265000,110000,238090,238,90
264000,110000,237090,237,90
263000,110000,236090,236,90
263000,111000,236091,236,91
264000,111000,237091,237,91
240000,459000,213439,213,439
241000,459000,214439,214,439
241000,458000,214438,214,438
242000,458000,215438,215,438
243000,458000,216438,216,438
243000,457000,216437,216,437
244000,458000,217438,217,438
244000,457000,217437,217,437
245000,458000,218438,218,438
245000,457000,218437,218,437
246000,457000,219437,219,437
247000,457000,220437,220,437
248000,457000,221437,221,437
248000,456000,221436,221,436
249000,456000,222436,222,436
250000,456000,223436,223,436
251000,455000,224435,224,435
252000,455000,225435,225,435
252000,454000,225434,225,434
252000,453000,225433,225,433
252000,452000,225432,225,432
253000,452000,226432,226,432
253000,451000,226431,226,431
253000,450000,226430,226,430
253000,449000,226429,226,429
254000,450000,227430,227,430
254000,449000,227429,227,429
255000,449000,228429,228,429
255000,450000,228430,228,430
256000,449000,229429,229,429
257000,449000,230429,230,429
257000,448000,230428,230,428
258000,448000,231428,231,428
258000,447000,231427,231,427
259000,447000,232427,232,427
260000,447000,233427,233,427
260000,448000,233428,233,428
261000,448000,234428,234,428
261000,447000,234427,234,427
262000,447000,235427,235,427
263000,447000,236427,236,427
263000,446000,236426,236,426
262000,446000,235426,235,426
263000,445000,236425,236,425
264000,445000,237425,237,425
264000,446000,237426,237,426
265000,446000,238426,238,426
265000,445000,238425,238,425
266000,445000,239425,239,425
267000,445000,240425,240,425
267000,444000,240424,240,424
268000,444000,241424,241,424
268000,443000,241423,241,423
268000,442000,241422,241,422
267000,442000,240422,240,422
267000,441000,240421,240,421
266000,441000,239421,239,421
266000,440000,239420,239,420
265000,440000,238420,238,420
264000,440000,237420,237,420
264000,439000,237419,237,419
263000,439000,236419,236,419
262000,439000,235419,235,419
262000,438000,235418,235,418
261000,438000,234418,234,418
260000,438000,233418,233,418
260000,437000,233417,233,417
259000,437000,232417,232,417
259000,436000,232416,232,416
258000,436000,231416,231,416
257000,436000,230416,230,416
257000,435000,230415,230,415
256000,435000,229415,229,415
256000,434000,229414,229,414
255000,435000,228415,228,415
255000,434000,228414,228,414
254000,434000,227414,227,414
254000,433000,227413,227,413
253000,433000,226413,226,413
252000,432000,225412,225,412
252000,431000,225411,225,411
251000,431000,224411,224,411
251000,430000,224410,224,410
250000,430000,223410,223,410
250000,429000,223409,223,409
250000,428000,223408,223,408
249000,427000,222407,222,407
249000,426000,222406,222,406
248000,426000,221406,221,406
248000,425000,221405,221,405
247000,425000,220405,220,405
247000,424000,220404,220,404
248000,424000,221404,221,404
247000,422000,220402,220,402
247000,421000,220401,220,401
246000,421000,219401,219,401
246000,420000,219400,219,400
245000,420000,218400,218,400
245000,419000,218399,218,399
244000,419000,217399,217,399
244000,418000,217398,217,398
243000,418000,216398,216,398
243000,417000,216397,216,397
243000,416000,216396,216,396
244000,416000,217396,217,396
243000,415000,216395,216,395
242000,415000,215395,215,395
241000,414000,214394,214,394
241000,413000,214393,214,393
240000,413000,213393,213,393
240000,412000,213392,213,392
239000,412000,212392,212,392
239000,411000,212391,212,391
238000,411000,211391,211,391
238000,410000,211390,211,390
237000,410000,210390,210,390
237000,411000,210391,210,391
236000,410000,209390,209,390
235000,410000,208390,208,390
235000,409000,208389,208,389
235000,408000,208388,208,388
235000,407000,208387,208,387
235000,406000,208386,208,386
235000,405000,208385,208,385
235000,404000,208384,208,384
235000,403000,208383,208,383
236000,404000,209384,209,384
236000,407000,209387,209,387
236000,409000,209389,209,389
240000,411000,213391,213,391
242000,414000,215394,215,394
244000,417000,217397,217,397
245000,417000,218397,218,397
245000,418000,218398,218,398
248000,421000,221401,221,401
248000,422000,221402,221,402
249000,422000,222402,222,402
249000,421000,222401,222,401
249000,423000,222403,222,403
250000,423000,223403,223,403
251000,423000,224403,224,403
252000,424000,225404,225,404
253000,424000,226404,226,404
254000,423000,227403,227,403
254000,422000,227402,227,402
255000,422000,228402,228,402
256000,422000,229402,229,402
257000,422000,230402,230,402
258000,422000,231402,231,402
259000,422000,232402,232,402
260000,422000,233402,233,402
261000,423000,234403,234,403
261000,424000,234404,234,404
262000,424000,235404,235,404
262000,425000,235405,235,405
263000,425000,236405,236,405
263000,426000,236406,236,406
262000,427000,235407,235,407
262000,428000,235408,235,408
263000,429000,236409,236,409
264000,429000,237409,237,409
265000,429000,238409,238,409
266000,429000,239409,239,409
264000,430000,237410,237,410
264000,431000,237411,237,411
265000,431000,238411,238,411
265000,432000,238412,238,412
265000,433000,238413,238,413
265000,434000,238414,238,414
266000,435000,239415,239,415
266000,436000,239416,239,416
266000,437000,239417,239,417
266000,438000,239418,239,418
265000,438000,238418,238,418
265000,439000,238419,238,419
266000,439000,239419,239,419
267000,439000,240419,240,419
267000,438000,240418,240,418
268000,437000,241417,241,417
269000,437000,242417,242,417
270000,436000,243416,243,416
271000,436000,244416,244,416
272000,436000,245416,245,416
273000,436000,246416,246,416
274000,436000,247416,247,416
275000,436000,248416,248,416
276000,436000,249416,249,416
277000,436000,250416,250,416
278000,436000,251416,251,416
278000,435000,251415,251,415
279000,435000,252415,252,415
280000,436000,253416,253,416
280000,435000,253415,253,415
281000,435000,254415,254,415
282000,435000,255415,255,415
283000,435000,256415,256,415
283000,434000,256414,256,414
284000,434000,257414,257,414
284000,433000,257413,257,413
281000,436000,254416,254,416
279000,436000,252416,252,416
281000,437000,254417,254,417
281000,438000,254418,254,418
281000,439000,254419,254,419
282000,439000,255419,255,419
283000,439000,256419,256,419
283000,440000,256420,256,420
284000,440000,257420,257,420
285000,440000,258420,258,420
285000,441000,258421,258,421
286000,440000,259420,259,420
286000,441000,259421,259,421
287000,441000,260421,260,421
288000,441000,261421,261,421
289000,441000,262421,262,421
290000,441000,263421,263,421
291000,441000,264421,264,421
291000,442000,264422,264,422
292000,442000,265422,265,422
292000,441000,265421,265,421
293000,442000,266422,266,422
293000,443000,266423,266,423
294000,444000,267424,267,424
295000,444000,268424,268,424
295000,445000,268425,268,425
296000,445000,269425,269,425
297000,445000,270425,270,425
298000,445000,271425,271,425
298000,444000,271424,271,424
299000,444000,272424,272,424
3e+05,444000,273424,273,424
301000,444000,274424,274,424
301000,443000,274423,274,423
302000,444000,275424,275,424
302000,445000,275425,275,425
303000,445000,276425,276,425
304000,445000,277425,277,425
305000,445000,278425,278,425
305000,444000,278424,278,424
306000,444000,279424,279,424
307000,443000,280423,280,423
308000,443000,281423,281,423
309000,443000,282423,282,423
309000,442000,282422,282,422
310000,442000,283422,283,422
311000,441000,284421,284,421
312000,441000,285421,285,421
313000,441000,286421,286,421
314000,441000,287421,287,421
315000,441000,288421,288,421
315000,442000,288422,288,422
316000,442000,289422,289,422
316000,443000,289423,289,423
317000,443000,290423,290,423
318000,443000,291423,291,423
319000,443000,292423,292,423
319000,442000,292422,292,422
319000,441000,292421,292,421
320000,441000,293421,293,421
321000,441000,294421,294,421
322000,441000,295421,295,421
322000,440000,295420,295,420
323000,440000,296420,296,420
323000,439000,296419,296,419
324000,439000,297419,297,419
324000,438000,297418,297,418
324000,437000,297417,297,417
325000,437000,298417,298,417
325000,436000,298416,298,416
325000,435000,298415,298,415
325000,434000,298414,298,414
325000,433000,298413,298,413
324000,433000,297413,297,413
324000,432000,297412,297,412
325000,432000,298412,298,412
325000,431000,298411,298,411
325000,430000,298410,298,410
325000,429000,298409,298,409
324000,429000,297409,297,409
324000,428000,297408,297,408
324000,427000,297407,297,407
324000,426000,297406,297,406
324000,425000,297405,297,405
324000,424000,297404,297,404
325000,424000,298404,298,404
326000,424000,299404,299,404
326000,425000,299405,299,405
327000,425000,300405,300,405
328000,425000,301405,301,405
329000,425000,302405,302,405
329000,424000,302404,302,404
330000,424000,303404,303,404
330000,423000,303403,303,403
329000,422000,302402,302,402
329000,421000,302401,302,401
329000,420000,302400,302,400
329000,419000,302399,302,399
328000,418000,301398,301,398
328000,417000,301397,301,397
329000,416000,302396,302,396
330000,416000,303396,303,396
330000,415000,303395,303,395
331000,415000,304395,304,395
332000,415000,305395,305,395
333000,414000,306394,306,394
333000,413000,306393,306,393
334000,413000,307393,307,393
334000,412000,307392,307,392
334000,411000,307391,307,391
335000,411000,308391,308,391
335000,410000,308390,308,390
335000,409000,308389,308,389
336000,408000,309388,309,388
337000,408000,310388,310,388
337000,407000,310387,310,387
338000,408000,311388,311,388
338000,407000,311387,311,387
338000,406000,311386,311,386
338000,405000,311385,311,385
339000,405000,312385,312,385
340000,405000,313385,313,385
340000,404000,313384,313,384
340000,403000,313383,313,383
341000,403000,314383,314,383
341000,402000,314382,314,382
341000,401000,314381,314,381
340000,402000,313382,313,382
340000,401000,313381,313,381
340000,4e+05,313380,313,380
341000,399000,314379,314,379
342000,399000,315379,315,379
343000,399000,316379,316,379
343000,398000,316378,316,378
344000,398000,317378,317,378
344000,397000,317377,317,377
345000,397000,318377,318,377
345000,396000,318376,318,376
345000,395000,318375,318,375
346000,395000,319375,319,375
346000,394000,319374,319,374
346000,396000,319376,319,376
346000,397000,319377,319,377
345000,398000,318378,318,378
345000,399000,318379,318,379
344000,399000,317379,317,379
344000,4e+05,317380,317,380
343000,4e+05,316380,316,380
343000,401000,316381,316,381
342000,401000,315381,315,381
342000,402000,315382,315,382
342000,403000,315383,315,383
343000,403000,316383,316,383
343000,402000,316382,316,382
344000,403000,317383,317,383
345000,402000,318382,318,382
346000,402000,319382,319,382
347000,401000,320381,320,381
347000,4e+05,320380,320,380
347000,399000,320379,320,379
348000,398000,321378,321,378
348000,397000,321377,321,377
348000,396000,321376,321,376
348000,395000,321375,321,375
348000,394000,321374,321,374
348000,393000,321373,321,373
348000,392000,321372,321,372
347000,392000,320372,320,372
347000,391000,320371,320,371
346000,390000,319370,319,370
345000,389000,318369,318,369
344000,388000,317368,317,368
343000,388000,316368,316,368
342000,388000,315368,315,368
341000,387000,314367,314,367
340000,387000,313367,313,367
340000,386000,313366,313,366
339000,386000,312366,312,366
339000,385000,312365,312,365
338000,385000,311365,311,365
337000,384000,310364,310,364
337000,383000,310363,310,363
336000,383000,309363,309,363
335000,383000,308363,308,363
335000,382000,308362,308,362
335000,381000,308361,308,361
335000,380000,308360,308,360
334000,380000,307360,307,360
334000,379000,307359,307,359
334000,378000,307358,307,358
334000,377000,307357,307,357
335000,377000,308357,308,357
335000,376000,308356,308,356
334000,375000,307355,307,355
334000,376000,307356,307,356
336000,377000,309357,309,357
335000,375000,308355,308,355
334000,374000,307354,307,354
336000,376000,309356,309,356
336000,375000,309355,309,355
335000,374000,308354,308,354
337000,377000,310357,310,357
338000,376000,311356,311,356
338000,377000,311357,311,357
338000,378000,311358,311,358
339000,379000,312359,312,359
340000,379000,313359,313,359
340000,380000,313360,313,360
341000,380000,314360,314,360
341000,381000,314361,314,361
342000,381000,315361,315,361
343000,381000,316361,316,361
343000,382000,316362,316,362
344000,382000,317362,317,362
344000,383000,317363,317,363
345000,383000,318363,318,363
346000,383000,319363,319,363
346000,382000,319362,319,362
347000,382000,320362,320,362
348000,382000,321362,321,362
349000,382000,322362,322,362
350000,382000,323362,323,362
351000,382000,324362,324,362
351000,383000,324363,324,363
352000,382000,325362,325,362
352000,383000,325363,325,363
352000,384000,325364,325,364
353000,384000,326364,326,364
353000,383000,326363,326,363
354000,383000,327363,327,363
355000,383000,328363,328,363
356000,383000,329363,329,363
356000,382000,329362,329,362
357000,382000,330362,330,362
357000,381000,330361,330,361
358000,381000,331361,331,361
358000,380000,331360,331,360
359000,380000,332360,332,360
359000,379000,332359,332,359
359000,378000,332358,332,358
359000,377000,332357,332,357
359000,376000,332356,332,356
360000,375000,333355,333,355
360000,374000,333354,333,354
361000,374000,334354,334,354
361000,373000,334353,334,353
362000,372000,335352,335,352
363000,371000,336351,336,351
363000,370000,336350,336,350
362000,370000,335350,335,350
362000,369000,335349,335,349
363000,368000,336348,336,348
363000,367000,336347,336,347
363000,366000,336346,336,346
364000,365000,337345,337,345
364000,364000,337344,337,344
364000,363000,337343,337,343
365000,363000,338343,338,343
366000,363000,339343,339,343
366000,362000,339342,339,342
366000,361000,339341,339,341
366000,360000,339340,339,340
366000,359000,339339,339,339
365000,359000,338339,338,339
365000,358000,338338,338,338
365000,357000,338337,338,337
364000,357000,337337,337,337
364000,356000,337336,337,336
363000,356000,336336,336,336
363000,355000,336335,336,335
364000,355000,337335,337,335
364000,354000,337334,337,334
364000,353000,337333,337,333
364000,352000,337332,337,332
365000,352000,338332,338,332
365000,351000,338331,338,331
364000,351000,337331,337,331
363000,351000,336331,336,331
363000,350000,336330,336,330
363000,349000,336329,336,329
363000,348000,336328,336,328
363000,347000,336327,336,327
362000,347000,335327,335,327
362000,346000,335326,335,326
363000,346000,336326,336,326
362000,345000,335325,335,325
363000,345000,336325,336,325
361000,346000,334326,334,326
360000,347000,333327,333,327
360000,348000,333328,333,328
360000,349000,333329,333,329
359000,349000,332329,332,329
359000,350000,332330,332,330
359000,351000,332331,332,331
358000,351000,331331,331,331
357000,351000,330331,330,331
357000,352000,330332,330,332
357000,353000,330333,330,333
357000,354000,330334,330,334
357000,355000,330335,330,335
358000,355000,331335,331,335
358000,356000,331336,331,336
359000,356000,332336,332,336
359000,355000,332335,332,335
360000,356000,333336,333,336
359000,357000,332337,332,337
360000,357000,333337,333,337
359000,358000,332338,332,338
360000,358000,333338,333,338
360000,359000,333339,333,339
359000,359000,332339,332,339
359000,360000,332340,332,340
360000,360000,333340,333,340
359000,361000,332341,332,341
360000,361000,333341,333,341
359000,362000,332342,332,342
360000,362000,333342,333,342
359000,363000,332343,332,343
359000,364000,332344,332,344
358000,364000,331344,331,344
358000,365000,331345,331,345
358000,366000,331346,331,346
358000,367000,331347,331,347
357000,367000,330347,330,347
357000,368000,330348,330,348
356000,367000,329347,329,347
357000,366000,330346,330,346
356000,366000,329346,329,346
356000,368000,329348,329,348
355000,368000,328348,328,348
355000,369000,328349,328,349
354000,369000,327349,327,349
354000,370000,327350,327,350
353000,370000,326350,326,350
352000,370000,325350,325,350
352000,371000,325351,325,351
351000,371000,324351,324,351
351000,372000,324352,324,352
350000,372000,323352,323,352
350000,373000,323353,323,353
349000,373000,322353,322,353
349000,372000,322352,322,352
349000,371000,322351,322,351
348000,371000,321351,321,351
348000,370000,321350,321,350
349000,370000,322350,322,350
349000,369000,322349,322,349
348000,368000,321348,321,348
347000,368000,320348,320,348
346000,368000,319348,319,348
347000,367000,320347,320,347
348000,367000,321347,321,347
349000,367000,322347,322,347
349000,366000,322346,322,346
350000,366000,323346,323,346
351000,366000,324346,324,346
351000,365000,324345,324,345
352000,366000,325346,325,346
352000,365000,325345,325,345
350000,365000,323345,323,345
350000,364000,323344,323,344
350000,363000,323343,323,343
351000,363000,324343,324,343
351000,362000,324342,324,342
352000,363000,325343,325,343
352000,362000,325342,325,342
352000,361000,325341,325,341
352000,360000,325340,325,340
352000,359000,325339,325,339
353000,360000,326340,326,340
353000,359000,326339,326,339
353000,358000,326338,326,338
352000,358000,325338,325,338
353000,357000,326337,326,337
353000,356000,326336,326,336
354000,356000,327336,327,336
352000,356000,325336,325,336
353000,355000,326335,326,335
352000,355000,325335,325,335
353000,354000,326334,326,334
352000,354000,325334,325,334
352000,353000,325333,325,333
353000,353000,326333,326,333
353000,352000,326332,326,332
352000,352000,325332,325,332
352000,351000,325331,325,331
352000,350000,325330,325,330
351000,350000,324330,324,330
351000,349000,324329,324,329
350000,349000,323329,323,329
349000,349000,322329,322,329
349000,348000,322328,322,328
350000,348000,323328,323,328
350000,347000,323327,323,327
349000,347000,322327,322,327
349000,346000,322326,322,326
351000,348000,324328,324,328
352000,348000,325328,325,328
352000,349000,325329,325,329
353000,348000,326328,326,328
353000,349000,326329,326,329
354000,349000,327329,327,329
354000,350000,327330,327,330
355000,350000,328330,328,330
356000,350000,329330,329,330
356000,351000,329331,329,331
357000,350000,330330,330,330
358000,350000,331330,331,330
357000,349000,330329,330,329
358000,349000,331329,331,329
359000,348000,332328,332,328
359000,347000,332327,332,327
359000,346000,332326,332,326
360000,346000,333326,333,326
360000,345000,333325,333,325
359000,345000,332325,332,325
360000,344000,333324,333,324
360000,343000,333323,333,323
361000,343000,334323,334,323
360000,342000,333322,333,322
359000,342000,332322,332,322
359000,341000,332321,332,321
359000,340000,332320,332,320
358000,339000,331319,331,319
358000,338000,331318,331,318
357000,338000,330318,330,318
357000,337000,330317,330,317
356000,337000,329317,329,317
355000,337000,328317,328,317
356000,336000,329316,329,316
355000,335000,328315,328,315
355000,336000,328316,328,316
354000,336000,327316,327,316
354000,337000,327317,327,317
353000,336000,326316,326,316
354000,335000,327315,327,315
354000,334000,327314,327,314
353000,335000,326315,326,315
353000,334000,326314,326,314
353000,333000,326313,326,313
352000,333000,325313,325,313
352000,334000,325314,325,314
351000,334000,324314,324,314
351000,335000,324315,324,315
350000,335000,323315,323,315
349000,335000,322315,322,315
348000,335000,321315,321,315
348000,336000,321316,321,316
